0,0.87474665005
1,0.0
2,0.0493954534015
3,0.0
4,0.0
5,0.0
6,0.0
7,3.22947198816
8,0.0
9,10.5666173377
10,0.0
11,0.0
12,6.53572076621
13,1.55721364636
14,0.499664603301
15,0.0
16,0.0
17,2.62012633812e-14
18,0.0
19,3.80732482578e-14
20,0.421382273097
21,0.923549560787
22,1.2299165945
23,0.221715333935
24,0.0
25,0.0
26,2.35539661001
27,1.75110284405
28,0.0
29,0.465497401502
30,0.357532942229
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,3.798350523e-14
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.595497423824
45,0.794958929982
46,0.0
47,0.0
48,1.85684800869e-14
49,0.981911121607
50,0.0
51,0.641495202931
52,0.0
53,0.0
54,2.5549149629
55,0.733285587123
56,0.0256076325974
57,0.0408051187686
58,0.0
59,0.0
60,0.344668355776
61,0.0
62,0.0
63,0.0
64,0.0
65,0.0
66,0.0
67,1.10892841145
68,0.526690863355
69,0.184090813558
70,0.7118952838
71,0.182256135771
72,0.0
73,0.229593471893
74,0.0
75,0.116502885496
76,0.231082456439
77,0.250563130636
78,0.273187286011
79,5.00488539501e-13
80,0.216648902589
81,0.0
82,0.0
83,0.243808725401
84,0.376741222966
85,0.0
86,0.0
87,0.0
88,5.96744875736e-15
89,0.479816028016
90,0.0
91,0.0
92,2.39808173319e-13
93,0.375495396389
94,1.80966353014e-14
95,0.094601563349
96,0.0
97,0.0
98,0.0
99,3.68871599932e-14
100,0.0
101,0.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.0
107,0.513349873952
108,0.0
109,0.548242058618
110,0.0
111,0.0
112,0.0
113,0.250623371404
114,0.198352769389
115,0.0319616997383
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.180099074079
123,0.0
124,2.64233079861e-14
125,0.161752444753
126,0.300623044152
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,0.189510949566
134,0.0
135,0.0
136,0.0
137,0.0
138,1.05693231944e-13
139,0.134163787268
140,0.225557874208
141,0.496919360281
142,0.284587061782
143,0.0
144,0.0
145,0.0475193507643
146,0.0
147,0.0
148,0.0
149,4.75453010296e-14
150,0.484507904795
151,1.22884934358
152,0.0
153,0.108634805597
154,0.0
155,0.0
156,0.0427601440154
157,0.124225097406
158,0.0
159,0.114004261889
160,0.16898406666
161,0.114936317592
162,0.0
163,0.105077386565
164,0.0
165,0.00961770921872
166,0.110062071228
167,0.0437468566108
168,0.166996947184
169,0.0
170,0.010191417893
171,0.0
172,0.172354414873
173,0.247096407431
174,0.174720129814
175,0.00968876078166
176,0.0
177,3.85802501057e-15
178,0.0
179,0.0
180,0.0
181,0.0
182,0.0
183,0.205849484511
184,0.0931046484987
185,0.0
186,1.10134124043e-13
